,tt1843866,tt1375666,tt1504320,tt1074638,tt1951264,tt2084970,tt2096673,tt1201607,tt1853728,tt3659388,tt1170358,tt2582802,tt0993846,tt2395427,tt1392214,tt1663202,tt0848228,tt2267998,tt3501632,tt1431045,tt1270798,tt0770828,tt4154796,tt1045658,tt0903624,tt1631867,tt0800369,tt1228705,tt0947798,tt2488496,tt1392170,tt0435761,tt2975590,tt0816711,tt0458339,tt1675434,tt7286456,tt1130884,tt2024544,tt4154756,tt1285016,tt1386697,tt1981115,tt0892769,tt1670345,tt2802144,tt1392190,tt3498820,tt1825683,tt1877832,tt3315342,tt2015381,tt1300854,tt2278388,tt2543164,tt1211837,tt1345836,tt0454876,tt0816692,tt1454468
tt4154756,0.7667603800196661,0.30892058480269063,-0.41958259166320977,-0.0013161287235626939,0.5209940384417818,0.1506920587737969,0.20819034538216277,0.6239246020786391,0.841193367719269,0.45337890126532476,0.5431903203333223,0.830026028176041,0.8316756218796441,0.23533458632544269,-0.4280833227911532,0.33932457643036407,0.6032156013636568,-0.01883755204073148,0.2537348566109289,0.2350631807417557,-0.5281218062679214,0.47366574092536956,0.38289000946200613,0.2659901475733548,0.2635063158981479,0.7081783179472265,0.36692848881699663,0.7979535823977352,-0.282772021882078,-0.42871620724020226,0.07870517439128535,0.5025155282227263,0.005267427757390883,0.6374651013073764,0.6672858670358908,0.639687514837862,-0.2828876232179513,-0.16379917215776885,0.7271961104522949,1.0000000000000002,0.4307686022205614,-0.2540595207883568,0.6914405513295578,0.45238707583945886,0.69780774250178,0.056159557803616325,0.853111220758792,-0.05612433194023754,0.5095491991872951,0.667736471131299,0.17080952987453382,0.7113919601778564,0.7919400532219864,0.5800747635610685,0.29688308597202556,-0.012964496716505779,0.5843477937057526,0.48650706257953746,0.6717940488451862,0.35384196837184806
tt1285016,0.9008856626777564,0.44662131008144124,0.2750682955421976,0.5717504828569357,0.8037233723573666,0.9483952079810373,0.8028507166634208,0.12869144447575315,0.07680608162641339,0.9073621926569531,0.5233554361951184,0.6418020508653047,0.8101740244360595,0.8536249926226345,0.406572532246268,-0.5407488582443746,0.9188931002921971,-0.7336881179526762,0.9574686606274694,0.9081270593030065,0.28865058745978167,0.7309547767545479,0.5013516910235114,0.8621403013489339,0.1256733912382806,0.8429310544926825,0.7906337545629848,0.45008751392342455,-0.7168416466135422,-0.30578714745462615,0.8818163481222434,0.9791830764078607,0.836817376729385,0.8931594016566619,0.6895565997329317,0.0933195428943284,-0.3593407274731031,0.7239405827357349,0.5400280060332416,0.4307686022205614,1.0000000000000002,-0.48782763905493637,0.8295761333791711,0.7496497860893725,0.8204583578095267,-0.16599187614034322,0.7421862868734297,-0.5796424522098074,0.787596166165903,0.9209226172304538,0.8104468992769815,0.8270259269391839,0.6155171079538176,0.9202413538984292,0.5294602451357273,0.8350937279337636,0.949515636972665,0.933512182717221,0.914548114104923,0.704703272660725
tt1386697,-0.41145665386912456,-0.5673423721853815,-0.13682188080720406,-0.7893799041875452,-0.4600291542620255,-0.5408553188654265,-0.796330844313863,0.37233032848706027,-0.3022774169527457,-0.42640452527972145,-0.6292159716097628,0.0145794485788191,-0.34217593527453816,-0.5110459964064661,-0.5006620193732517,0.2734712667357653,-0.2548007650732152,0.5700722099414456,-0.3472820831060505,-0.537003309175925,-0.6090944852924283,-0.06507440674405218,-0.24250173619235374,-0.7775083630975025,-0.0843402633032437,-0.6631973317291844,-0.7915947147019676,-0.7088144169991577,-0.06383732236997461,-0.21781190170031897,-0.5460693805169594,-0.3971122855879951,-0.3523997360681613,-0.5589982999474981,0.019752671198037208,0.24559215968223697,0.31158368642469386,-0.6160247468268215,-0.15613166612655624,-0.2540595207883568,-0.48782763905493637,1.0,-0.42656241657379124,-0.05732508803569071,-0.320236625875544,0.5490487487273673,-0.45050116253863454,0.7427803142208326,-0.021070239557330558,-0.40134417680520723,-0.5051820234382156,-0.18779231841123356,-0.05212946463920147,-0.3552996052237321,0.4419842878450858,-0.20572421493951595,-0.4098447580431197,-0.4330404161349093,-0.33492266798228404,-0.6091479672158786
tt1981115,0.9017737324652859,0.12766430557192146,-0.277222960494699,0.5787280647007451,0.9108619685114727,0.7012439072802559,0.5146928891165026,0.5668424090613912,0.36619410071599423,0.9421321905676181,0.8364538603202109,0.8415959754275524,0.9026089376292028,0.4564462665676714,0.26443839645975437,-0.19320069185937666,0.8146975317533881,-0.6150062161150934,0.7068471199443276,0.5792756131980812,-0.1258838339372082,0.45634697826012804,0.7696030617442564,0.6111574027510714,0.5920807837363605,0.9472590539428972,0.5182402342969322,0.5150415390921947,-0.7936597769675793,-0.637781538700392,0.49806854259408234,0.8989865475113503,0.39249773072749167,0.9700923469875014,0.8943274804650083,0.5687218463586982,-0.7285628100528813,0.5286226399344257,0.8468308470714901,0.6914405513295578,0.8295761333791711,-0.42656241657379124,1.0000000000000002,0.8913394221806852,0.990240769932016,0.2495048979658833,0.9322925108705479,-0.21406173580448154,0.5765110631553845,0.969373810871418,0.37659944453498473,0.9548461905576049,0.900247310634351,0.8555231557062363,0.5508251663852597,0.6537480493974513,0.9559195428444863,0.947951063176135,0.9634587681212721,0.3420285869755236
tt0892769,0.743160470841122,-0.10850024795184819,-0.20879436421021744,0.42466601316736674,0.7749008524023564,0.665410562213685,0.316358456722513,0.6681727918888338,0.0141394332622421,0.8865059193617495,0.6474513336308751,0.815245441584439,0.7327670013283529,0.3430778353551235,0.31744726417722624,-0.3380820410778386,0.7424781996003584,-0.5134123581748006,0.6894189031866691,0.44544843780288795,-0.22777086307105374,0.40285929845572893,0.8232327041273364,0.42729627353277444,0.633194619559495,0.7101809161570869,0.2619139041107119,0.11911677096964571,-0.9771102561359795,-0.7100066297535096,0.43667691804961495,0.839315539228543,0.3839668879415318,0.8034303889280715,0.9477332594225497,0.6380877868914367,-0.6921150767189411,0.5065681509636536,0.7353485140150716,0.45238707583945886,0.7496497860893725,-0.05732508803569071,0.8913394221806852,0.9999999999999999,0.9301304926364983,0.5054489846950745,0.7135051638445292,0.07034536173956611,0.5666980155891556,0.8683949753694314,0.2532842786825754,0.9306471797417541,0.8699424549537197,0.7460483147435591,0.7921681715322467,0.771333271892426,0.8807620689693628,0.8868404038437676,0.8959871729837795,0.1088020438434154
tt1670345,0.8979083584996366,0.11584251768046494,-0.25781442954966177,0.4924498672870653,0.8645781846889046,0.6816493381969476,0.47037075740577156,0.6291504941666823,0.32141332779787124,0.922073379325082,0.78794610031115,0.8839448518659868,0.8957652698698693,0.44792340675062625,0.22126330482435871,-0.2161819087523471,0.8226959490938384,-0.5375997253963347,0.6985639773826091,0.540883672656789,-0.2051057089194954,0.48230021625843933,0.7952785354491405,0.5710435947456474,0.5840346476104048,0.9023365688656878,0.474302263579629,0.46697306142688866,-0.8404244827548089,-0.6484846316094736,0.4819140135871667,0.8946089879991099,0.38591552201612744,0.9361882834082706,0.9381562439911061,0.6289957403844555,-0.6880558506803872,0.47746659760375254,0.8302005782653417,0.69780774250178,0.8204583578095267,-0.320236625875544,0.990240769932016,0.9301304926364983,1.0,0.3003668094132366,0.9062436532696582,-0.12403812494823706,0.6117370308732328,0.9642888569625266,0.359604245170654,0.9803021008890646,0.9277517949084179,0.8402956407032908,0.6290393694816152,0.6536443611510839,0.9513872846158815,0.9328503564092381,0.9724371890572288,0.3166531154462263
tt2802144,-0.05468503704515225,-0.860034684640062,-0.7213066831267403,-0.06839005509387241,0.21514058460045263,-0.22227939611665415,-0.6154812791258525,0.8002719021698853,-0.05884859820124641,0.19670848261601148,0.2524243448372942,0.36960779952343736,0.06820066563969221,-0.615466275840727,-0.05551953285974302,0.2821863641209767,-0.03923979242517973,0.036029489781579035,-0.14393269040880377,-0.435824119950365,-0.6548900487802752,-0.30530044498476006,0.46670578956519443,-0.5220402053206799,0.7750366190631335,-0.022496745712117634,-0.6820259864250912,-0.4807355035294615,-0.538443783366927,-0.7759048576891079,-0.4987528273049257,0.013101093590950894,-0.4680356275603247,0.07315789929369323,0.5108047910402532,0.7404861190825514,-0.6157206061308854,-0.1443774304516467,0.4785139625389114,0.056159557803616325,-0.16599187614034322,0.5490487487273673,0.2495048979658833,0.5054489846950745,0.3003668094132366,1.0,0.12491590609872547,0.763474906204628,-0.1369507980990981,0.11614897588137299,-0.6690514970683193,0.30408600569772753,0.49552691156872053,-0.0048842939603681015,0.5399895034955678,0.1458002305407191,0.09869409973862327,0.14960036608818653,0.14725047647058748,-0.7902926630671285
tt1392190,0.9318572908161321,0.19622276895909999,-0.36951665258152155,0.4179856773430987,0.8877907408281095,0.5383059542189264,0.43673864881834273,0.555730630104237,0.6575180014697356,0.8311296259243018,0.7489824651548637,0.8691832684587201,0.9714888096230785,0.4223037788859375,-0.023663609234279646,0.09261778292054071,0.8254470354635154,-0.5272215366006651,0.6226325429467698,0.5682146543625907,-0.21881620883135172,0.5510714836449465,0.5390746766557503,0.5203736715657258,0.4399844482790306,0.9469054050693909,0.5174648972385781,0.6875189850545708,-0.5863058918283987,-0.6302983672706819,0.3787920152694222,0.8199687373654685,0.31157555958334143,0.9343214383216075,0.8193620791179261,0.5236034341522895,-0.595278177457778,0.30394798463723494,0.9054142897972088,0.853111220758792,0.7421862868734297,-0.45050116253863454,0.9322925108705479,0.7135051638445292,0.9062436532696582,0.12491590609872547,1.0,-0.30459031327002734,0.6271845434500337,0.9236858601786876,0.3662064562684866,0.8943965170854992,0.8913832193405855,0.8673097774744788,0.45846466862169616,0.44873944477315286,0.8776671061927541,0.8418482932746447,0.9021772508171985,0.40985225590395996
tt3498820,-0.43628694412355445,-0.6315572875457531,-0.5047800157224809,-0.4959273395415608,-0.4046894061303604,-0.6208066753443965,-0.7773206926364241,0.603816275809462,-0.14378403811056487,-0.3672109309389839,-0.11019017619378822,0.0521888943783563,-0.3422753881656458,-0.7661770118301579,-0.3072702007900164,0.3067742172831421,-0.4620839729989108,0.6513950322331225,-0.6108491026648066,-0.8331786410768279,-0.7613817468810021,-0.5135792989512634,0.23884515519150384,-0.7417257584098351,0.4328479358056845,-0.46819061215397234,-0.8068236175303464,-0.4877771907812446,-0.08834996201325523,-0.26008517617447324,-0.7380158504677199,-0.4662493395493235,-0.7382585220334948,-0.4373687878967274,0.11094198322177573,0.6441861960256224,-0.11039430415065428,-0.5578423693940937,-0.039161770894095387,-0.05612433194023754,-0.5796424522098074,0.7427803142208326,-0.21406173580448154,0.07034536173956611,-0.12403812494823706,0.763474906204628,-0.30459031327002734,1.0,-0.41356327211070204,-0.3535412132589122,-0.8226999865489532,-0.10961527839550245,0.10617500888018597,-0.5143863588080079,0.19300578700331095,-0.37555404766190514,-0.38061277153486944,-0.3848071648453574,-0.28720585866287185,-0.8135578698915522
tt1825683,0.8326060024306179,0.37404356764739033,0.2592024684538358,-0.025469897998157985,0.575194293873687,0.6163737754322557,0.43417661432986826,0.25505393510927626,0.2174099914540429,0.6286663247707229,0.05332791613824002,0.7385908227002224,0.7928368858275694,0.7364288726768538,-0.16697433986055552,-0.19180489979688348,0.935367192193531,-0.38793711757697097,0.830711132542151,0.7746493216281333,-0.06198645701915639,0.9808546476935627,0.09709451315649675,0.4867369977589925,-0.21176554695094615,0.5528531976464273,0.5199523234859794,0.32912800414899546,-0.5710549476306584,-0.3641290260545376,0.6310504220484644,0.8020279984502501,0.7449911531573555,0.6268969349210822,0.6605158093577906,0.10141439158133699,0.04197249161720479,0.21592702275534925,0.5137875242800335,0.5095491991872951,0.787596166165903,-0.021070239557330558,0.5765110631553845,0.5666980155891556,0.6117370308732328,-0.1369507980990981,0.6271845434500337,-0.41356327211070204,1.0000000000000002,0.7492814246208835,0.7240407245357114,0.7347784353570649,0.599284152267344,0.8627397820251864,0.7318858627084,0.5971641365485716,0.7444440718526316,0.6692841596457201,0.7648039520651796,0.6366833894212279
tt1877832,0.9663617905962084,0.23616159967511038,-0.10609631460645691,0.5114741247312757,0.9144067945443265,0.785251410457512,0.5899545293173165,0.46881863161386655,0.3309157146591189,0.9564773497149418,0.6949148941503172,0.8543098472555775,0.9463308202979867,0.6185530758075072,0.22029907194526732,-0.25257083592252644,0.9300523420258301,-0.6590141396354432,0.8397431461863726,0.7343784808346341,-0.04309940281952453,0.6523610588035232,0.6358233526114708,0.6791065603879984,0.3962027992505319,0.935491866579888,0.6096225956734806,0.5128720273851284,-0.7947130953393693,-0.5882739980633495,0.6312661374222954,0.970982297267011,0.5758765068261864,0.9752563326304017,0.8818791064531907,0.42723277242026547,-0.5757761141921776,0.5459844184176433,0.8090409383768906,0.667736471131299,0.9209226172304538,-0.40134417680520723,0.969373810871418,0.8683949753694314,0.9642888569625266,0.11614897588137299,0.9236858601786876,-0.3535412132589122,0.7492814246208835,1.0,0.5552070858533104,0.9653198743875394,0.864541020622716,0.9492594883280127,0.6253997684923246,0.7305495265618648,0.9935566622528141,0.9718821133277689,0.9946731704388595,0.4939925263169178
tt3315342,0.6388450845505439,0.7701290604164978,0.714928093006765,0.3401333314013751,0.39613871502465886,0.8155358111582932,0.8733665427442944,-0.3859282317852488,-0.04726993845516235,0.5070713785921869,0.06782220518221316,0.23459832759466828,0.4929761358334299,0.9914288544106556,0.2977882031054308,-0.6057381453682626,0.704095421696001,-0.5258504831677683,0.8179898547850389,0.9233272812895407,0.5831081035104012,0.7794152750552461,0.01201199041040486,0.8624966834863786,-0.4541628505877349,0.5083504534573763,0.8936961640517468,0.44430095202877984,-0.2525949390250141,0.22250330570559446,0.944894050870031,0.6921748657637393,0.9481375832392431,0.5239150787764735,0.19867933107434343,-0.41779416745770637,0.20033915578149056,0.5817882096592497,0.05038456986278067,0.17080952987453382,0.8104468992769815,-0.5051820234382156,0.37659944453498473,0.2532842786825754,0.359604245170654,-0.6690514970683193,0.3662064562684866,-0.8226999865489532,0.7240407245357114,0.5552070858533104,0.9999999999999998,0.39709305650687604,0.11544979203577864,0.6620330318894123,0.1900334797875666,0.5813130781094764,0.5970972020786502,0.554728228661435,0.5436963673912864,0.9408889085558889
tt2015381,0.9233014783478282,0.11149936432968517,-0.21491966118536165,0.34749974496381497,0.8398364840879704,0.6585738267649639,0.41096752818454146,0.6615758146860938,0.32107084528297397,0.8983678098262473,0.6550967967854249,0.9415345611154503,0.9253857917583319,0.47759872981984286,0.09644547929015361,-0.1781655431153978,0.8882083507113965,-0.4907825335161059,0.7389279177029928,0.5691246441693097,-0.273461251593293,0.6112013212406872,0.7008694107797816,0.5135261923264004,0.47852970856265414,0.8490185912041507,0.4357320201935124,0.41859341029958885,-0.8605124675557436,-0.6822146454877599,0.48038535782347164,0.9084591711803377,0.4367806734948562,0.9018610510566069,0.9706420887213996,0.6178493746423057,-0.5796604029530317,0.38957228906342195,0.8377630306612697,0.7113919601778564,0.8270259269391839,-0.18779231841123356,0.9548461905576049,0.9306471797417541,0.9803021008890646,0.30408600569772753,0.8943965170854992,-0.10961527839550245,0.7347784353570649,0.9653198743875394,0.39709305650687604,1.0,0.9476873021067889,0.881020163451395,0.7453836909212028,0.6642320023022584,0.9492110012446694,0.9147512436009985,0.9815247044726364,0.3367591995168806
tt1300854,0.8229219785531785,-0.09267294473453981,-0.4971790876295006,0.20504372699325316,0.7843250090094259,0.3982201770870888,0.1421885435787114,0.8448468892981769,0.4829846611123504,0.7791343715377197,0.6594082829788281,0.9711377981520072,0.8866821486296697,0.19718694764526853,-0.10654481501859693,0.1100860724202735,0.756445462103883,-0.33323497979168437,0.517734439412006,0.3268203293937611,-0.5244349980935584,0.463848808384555,0.6724349764238978,0.2529920476020927,0.6056295415981146,0.7685656193426996,0.19422204843958096,0.3870600445639258,-0.7815768719874039,-0.8149715207252031,0.18005235409805734,0.7455601975373863,0.14702150850945903,0.8076266268635317,0.9728489933955059,0.7932590392747132,-0.642694534139354,0.15059364723372773,0.9252827483500947,0.7919400532219864,0.6155171079538176,-0.05212946463920147,0.900247310634351,0.8699424549537197,0.9277517949084179,0.49552691156872053,0.8913832193405855,0.10617500888018597,0.599284152267344,0.864541020622716,0.11544979203577864,0.9476873021067889,1.0000000000000002,0.7611986065480918,0.722857943405101,0.4617545976322135,0.8205165179462857,0.7843113506578318,0.8802358015271408,0.09939818997368004
tt2278388,0.9507293085548932,0.2458551962855927,-0.00020507040823921705,0.4209277251333145,0.9049967184912041,0.7810288256340375,0.5695111190195538,0.32756256812177753,0.3282471299005852,0.9092220226699206,0.4910643271516916,0.7902343877456981,0.9327557321056276,0.6882806888942733,0.12810344779971086,-0.19110974060615396,0.9805799796352879,-0.7254202729321696,0.9148489657943827,0.8524623325282027,0.056294265969006704,0.8008339959316285,0.374359225753339,0.6464822813330361,0.17720507112699788,0.8601232045961812,0.61072020191602,0.4505506926297764,-0.7087702691622122,-0.5671416264362298,0.6730008224260939,0.9621559363440311,0.6994048369089121,0.9186936391039695,0.7840751737669515,0.21182473773705215,-0.4161871379182516,0.5126437831991776,0.7712968195164084,0.5800747635610685,0.9202413538984292,-0.3552996052237321,0.8555231557062363,0.7460483147435591,0.8402956407032908,-0.0048842939603681015,0.8673097774744788,-0.5143863588080079,0.8627397820251864,0.9492594883280127,0.6620330318894123,0.881020163451395,0.7611986065480918,0.9999999999999998,0.6490869032059962,0.7562419821795373,0.945488274453322,0.923566597687855,0.9310446665475837,0.5684688520760706
tt2543164,0.5665025709343078,-0.2676203551256549,-0.11423637107345933,-0.10163966777691211,0.5226497159669686,0.3948247906298064,-0.04828733231193374,0.6595842801728762,-0.06381084210964766,0.6033622475488338,0.09015654056868658,0.7673853394682483,0.5874183807530848,0.23320344597283238,-0.0954912499215959,-0.11599471556839612,0.7055963321295277,-0.2743027689805209,0.6104175699476452,0.3512058889551872,-0.4116267115780731,0.603844273162653,0.36447806397920457,0.050930625615664055,0.26292008089694247,0.32373904283111415,-0.051887148699935826,-0.1995454893695523,-0.8549721034598396,-0.7345782232322021,0.24582800647895536,0.6421249310679946,0.37815900312544803,0.4732345402677016,0.8296551261756475,0.4888233329895471,-0.2849759174978287,0.12801066418866722,0.6042149047057742,0.29688308597202556,0.5294602451357273,0.4419842878450858,0.5508251663852597,0.7921681715322467,0.6290393694816152,0.5399895034955678,0.45846466862169616,0.19300578700331095,0.7318858627084,0.6253997684923246,0.1900334797875666,0.7453836909212028,0.722857943405101,0.6490869032059962,1.0000000000000002,0.6515786320909622,0.629945380743055,0.6077297591559279,0.6703742939330533,-0.010480158841244258
tt1211837,0.6012451569677951,0.002510831164573804,0.24424580232856405,0.5998312705504171,0.7337783668270571,0.8924181149068108,0.5442839858278261,0.10727661763259336,-0.3379631425625275,0.8567877833403654,0.36880813092749315,0.42982729177076895,0.520146170778002,0.6064823753057058,0.6187766170215778,-0.6268463704723524,0.7242110421685704,-0.8281966204262389,0.9055265867406258,0.7613300256365789,0.3595240888231311,0.4961616139525446,0.47485855677041094,0.6152484960681881,0.26143086251356007,0.5697885531776952,0.4330214060096568,-0.0909531824155063,-0.8398793210413452,-0.4368016848323372,0.75449563245419,0.846196644445086,0.7751789349548457,0.7018341326904304,0.6086398864706146,0.0142209108641652,-0.4720776901056434,0.8261281088426303,0.43238847991251134,-0.012964496716505779,0.8350937279337636,-0.20572421493951595,0.6537480493974513,0.771333271892426,0.6536443611510839,0.1458002305407191,0.44873944477315286,-0.37555404766190514,0.5971641365485716,0.7305495265618648,0.5813130781094764,0.6642320023022584,0.4617545976322135,0.7562419821795373,0.6515786320909622,1.0000000000000002,0.7964069766176913,0.8491631352812435,0.7270176330527544,0.31801622826872633
tt1345836,0.9449168704457784,0.24217001204818503,-0.029342216624515194,0.5589774418005913,0.9082219769324659,0.8449659275751101,0.634384840311281,0.409084217665576,0.22781605530468244,0.9732781183116278,0.6793078420293713,0.8071288641221508,0.9073337374750375,0.6592116069476021,0.3121783227772944,-0.3505059960128952,0.9258697715224588,-0.70396699353088,0.880397245772675,0.7703226907648297,0.038948909813888405,0.6455412961443171,0.6480323483351902,0.7214137277360263,0.38216003883313576,0.9176598050136419,0.6319959935042767,0.45574156300388124,-0.8229712265568335,-0.5526113882716728,0.6942934761749362,0.9878054175939883,0.6378872203165556,0.9686841903190417,0.8604954572724329,0.3696179047075199,-0.5720873382958085,0.6256568490056948,0.7573559080240505,0.5843477937057526,0.949515636972665,-0.4098447580431197,0.9559195428444863,0.8807620689693628,0.9513872846158815,0.09869409973862327,0.8776671061927541,-0.38061277153486944,0.7444440718526316,0.9935566622528141,0.5970972020786502,0.9492110012446694,0.8205165179462857,0.945488274453322,0.629945380743055,0.7964069766176913,0.9999999999999999,0.9877707561709702,0.9892645984357908,0.5076564283131444
tt0454876,0.8901060262882463,0.15033417573501684,-0.055860710461811076,0.6518840155966493,0.9374766573246122,0.8643820395071498,0.622254031412211,0.37643172368046884,0.155326038948651,0.996662044942648,0.7120223107267932,0.7411147654595629,0.8541153214885638,0.612126840987249,0.41894404552331516,-0.37780086518951406,0.8799196502688837,-0.7868971687960462,0.8805076395949225,0.7624446819398549,0.10902785769618471,0.5606540175170848,0.667571131139927,0.7114507161141217,0.45142970577402414,0.9063135103701812,0.591264155233421,0.3724070847588476,-0.843108326577015,-0.5811168833781939,0.6871220035969275,0.9760112312053213,0.6274922303819095,0.967874298619378,0.8318477492332458,0.3345215463195595,-0.6551466446413502,0.7075995529481902,0.7531704195249785,0.48650706257953746,0.933512182717221,-0.4330404161349093,0.947951063176135,0.8868404038437676,0.9328503564092381,0.14960036608818653,0.8418482932746447,-0.3848071648453574,0.6692841596457201,0.9718821133277689,0.554728228661435,0.9147512436009985,0.7843113506578318,0.923566597687855,0.6077297591559279,0.8491631352812435,0.9877707561709702,0.9999999999999999,0.959921020576228,0.4346523944382676
tt0816692,0.9609490730875494,0.2375447821898696,-0.08687220943052537,0.4578166446172285,0.8756665547323709,0.7743132036407171,0.567681604718245,0.508944720354209,0.29400004353451503,0.940388977401829,0.66889893210326,0.8792055342665324,0.9363217318884994,0.6148564004892944,0.20044495268691326,-0.2807274861071694,0.9289197889327484,-0.598970529189017,0.8289072380091891,0.7028215848903451,-0.09460886480724627,0.6611139400884499,0.6657215990381492,0.6591066743503874,0.39458199140680905,0.9050790835635047,0.5858066988245672,0.48492781958869324,-0.8258639873130618,-0.5836524287821718,0.6236667339687151,0.9655550774620284,0.568799673465629,0.9504414387310419,0.9095835493882874,0.47242950845967807,-0.5484670551332707,0.5154696573049051,0.788456493535712,0.6717940488451862,0.914548114104923,-0.33492266798228404,0.9634587681212721,0.8959871729837795,0.9724371890572288,0.14725047647058748,0.9021772508171985,-0.28720585866287185,0.7648039520651796,0.9946731704388595,0.5436963673912864,0.9815247044726364,0.8802358015271408,0.9310446665475837,0.6703742939330533,0.7270176330527544,0.9892645984357908,0.959921020576228,0.9999999999999999,0.4794044430493679
tt1454468,0.6333850717130026,0.9186682011261011,0.6332735933680449,0.26036238841099946,0.30103263599370716,0.6613632448181184,0.8687586167556606,-0.3807149494452016,0.19289940639089304,0.3758055101504447,0.11518564241783169,0.2303569623756916,0.5038583417190562,0.9385806263084999,0.1282737181843524,-0.4433638449489987,0.6180295935919675,-0.34355222897633214,0.6421194458380031,0.8095553339434102,0.4839830629375736,0.7223435292059476,-0.024792501303077395,0.8419690824231767,-0.4955407996578336,0.5281059695331849,0.942665966736986,0.6847884718656038,-0.047278842250758304,0.3416197257695207,0.8286993611752779,0.5759554747769342,0.7848960070472079,0.48083552013134007,0.11857730067172459,-0.35921811877483534,0.2765544807640026,0.4021383009584873,0.02875687758180384,0.35384196837184806,0.704703272660725,-0.6091479672158786,0.3420285869755236,0.1088020438434154,0.3166531154462263,-0.7902926630671285,0.40985225590395996,-0.8135578698915522,0.6366833894212279,0.4939925263169178,0.9408889085558889,0.3367591995168806,0.09939818997368004,0.5684688520760706,-0.010480158841244258,0.31801622826872633,0.5076564283131444,0.4346523944382676,0.4794044430493679,0.9999999999999998
